股票代码,股票名称,市场,流通股本,更新日期,上市日期,总股本,国有股,发起人法人股,法人股,B股,H股,职工股,总资产,流动资产,固定资产,无形资产,股东人数,流动负债,长期负债,资本公积金,净资产,主营收入,主营利润,应收账款,营业利润,投资收益,经营现金流,总现金流,存货,综合利润,税后利润,净利润,未分配利润,每股净资产
601727,上海电气,沪市,12615640000.0,20250830,20081205,15540121250.0,12340000,7647980000.0,495543360000.0,0.0,2924481875.0,500.0000074505806,3129000960000.0,2112985920000.0,216249360000.0,112648720000.0,704385,2023792800000.0,242984040000.0,186093520000.0,540166720000.0,540077600000.0,439634480000.0,374819360000.0,28132730000.0,10588180000.0,15681550000.0,-38049280000.0,434867280000.0,28316670000.0,20469140000.0,8207520000.0,135442520000.0,3.467000007629395
601728,中国电信,沪市,77629730000.0,20250815,20210820,91507140000.0,18630000,218118280000.0,2659731200000.0,0.0,13877410000.0,2500.0,8872238080000.0,2249944640000.0,4051238080000.0,463077640000.0,222841,3301512320000.0,71378810000.0,695444880000.0,4668713600000.0,2694217280000.0,1867450400000.0,689875520000.0,302629600000.0,13368115000.0,470342160000.0,-292285300000.0,35913210000.0,295949960000.0,230186160000.0,230170440000.0,2143038720000.0,5.10200023651123
601766,中国中车,沪市,24327797500.0,20250823,20080818,28698865000.0,12370000,42009500000.0,900490560000.0,0.0,4371065937.5,2500.0,5428236160000.0,3713561920000.0,645376960000.0,165517590000.0,513174,3057281280000.0,419940560000.0,424824320000.0,1699368800000.0,1197581280000.0,936339920000.0,1232246720000.0,105999280000.0,3584300000.0,-89975440000.0,-109585500000.0,967910320000.0,106950920000.0,89174350000.0,72456520000.0,917971600000.0,5.921000003814697
601777,千里科技,沪市,4521100000.0,20250823,20101125,4521100000.0,12360000,261938203.125,29878145000.0,0.0,0.0,99.99999776482582,223962820000.0,78614755000.0,18040655000.0,15149881250.0,58429,90620520000.0,10081246250.0,86430010000.0,105539380000.0,41840387500.0,38373762500.0,12635476250.0,642803984.375,2733184062.5,13149673750.0,5413867500.0,22713320000.0,572953984.375,-1159710000.0,311707011.71875,-27559005000.0,2.334000110626221
601778,晶科科技,沪市,3570994062.5,20251010,20200519,3570994062.5,13440000,878053906.25,19227962500.0,0.0,0.0,399.9999910593033,432647040000.0,189685540000.0,191789360000.0,3017466875.0,119111,96815220000.0,1239844062.5,85221410000.0,159684790000.0,21241915000.0,13018267500.0,69400640000.0,2032601875.0,1476687968.75,19897987500.0,10962940000.0,36519727500.0,1883195000.0,1269103046.875,1227137031.25,35646997500.0,4.363999843597412
601788,光大证券,沪市,3906698750.0,20250829,20090818,4610787500.0,19670000,13905276250.0,41838037500.0,0.0,704088828.125,3199.999928474426,2951167680000.0,0.0,8052725000.0,2171232031.25,156717,0.0,8455446875.0,241911400000.0,691442080000.0,51245495000.0,30835187500.0,0.0,20410301250.0,13874281250.0,22859380000.0,32911587500.0,0.0,20399050000.0,16957240000.0,16829318750.0,160261400000.0,12.93599987030029
601789,宁波建工,沪市,1086798593.75,20250826,20110816,1086798593.75,14480000,1438911718.75,100250990000.0,0.0,0.0,1099.999994039536,311519200000.0,225919280000.0,16591286250.0,2518036875.0,92667,227556960000.0,4726665937.5,9575665625.0,50067130000.0,91735060000.0,83252920000.0,45174870000.0,1576812031.25,159666005.859375,-12360381250.0,-1272074062.5,8159130000.0,1616994062.5,1321110000.0,1303220000.0,22935377500.0,4.146999835968018
601798,蓝科高新,沪市,354528203.125,20250828,20110622,354528203.125,12350000,-96880703.125,3413278437.5,0.0,0.0,599.9999865889549,22910622500.0,14173943750.0,5072445000.0,818412968.75,27027,10058571875.0,134780000.0,10398546250.0,12561622500.0,4122660000.0,3017019062.5,5149232812.5,217410000.0,66981000.9765625,-437191992.1875,-705883984.375,5206748750.0,218381015.625,211591992.1875,209462011.71875,-1957953906.25,3.542999982833862
601799,星宇股份,沪市,285679394.53125,20250828,20110201,285679394.53125,12360000,5942440000.0,57166220000.0,0.0,0.0,24900.00009536743,173034460000.0,121607940000.0,35928052500.0,4357323125.0,11551,60183040000.0,0.0,41648925000.0,106367300000.0,67572105000.0,54551125000.0,43898540000.0,7716243125.0,0.0,11983617500.0,-974790000.0,24896022500.0,7719600000.0,7064385000.0,7064386250.0,60095880000.0,37.23300170898438
601800,中国交建,沪市,11778437500.0,20250925,20120309,16278611250.0,14480000,113987750000.0,3574476480000.0,0.0,4418475937.5,5600.000023841858,20184851200000.0,8918138240000.0,660161280000.0,2261839680000.0,148595,9716278400000.0,1644332640000.0,390183640000.0,3221904000000.0,3370546560000.0,3011793920000.0,1552252960000.0,159659680000.0,3755596250.0,-773008640000.0,9185220000.0,1130690720000.0,162028640000.0,128671020000.0,95683540000.0,2014948000000.0,17.88800048828125
601801,皖新传媒,沪市,1957931250.0,20250830,20100118,1957931250.0,27860000,5785957500.0,52129960000.0,0.0,0.0,3499.999940395355,190308980000.0,146639120000.0,8509346250.0,2137692031.25,26011,62139295000.0,1627007968.75,22741752500.0,119498850000.0,45927615000.0,35550887500.0,12401821250.0,6645660000.0,246933007.8125,11242272500.0,-21185655000.0,8562909375.0,6919938125.0,6820436250.0,6780806250.0,62006940000.0,6.103000164031982
601808,中海油服,沪市,2960468125.0,20250827,20070928,4771591875.0,11110000,15923917500.0,225285440000.0,0.0,1811124062.5,4099.999964237213,839743840000.0,301380220000.0,430750480000.0,5374651875.0,68160,316569700000.0,7279590000.0,123618200000.0,447013840000.0,233203280000.0,192291100000.0,194691760000.0,26008815000.0,737224062.5,-4947365000.0,16936867500.0,24527677500.0,25720940000.0,20767776250.0,19638443750.0,255849280000.0,9.368000030517578
601811,新华文轩,沪市,791903906.25,20250828,20160808,1233841015.625,27860000,7157856250.0,57878160000.0,0.0,441937109.375,6899.999976158142,235622880000.0,138319640000.0,23233137500.0,3205697187.5,17557,75589250000.0,4439635000.0,25246440000.0,151327710000.0,55274295000.0,33688655000.0,17156217500.0,9104115000.0,1021761015.625,6207298125.0,-5102823125.0,24036265000.0,9074730000.0,9000349375.0,8565446875.0,79119090000.0,12.26500034332275
601816,京沪高铁,沪市,48925680000.0,20250830,20200116,48925680000.0,16530000,63568590000.0,208624760000.0,0.0,0.0,1299.999952316284,2898575040000.0,197831520000.0,2120372480000.0,572652440000.0,166726,147992580000.0,228580820000.0,1217765200000.0,2022584160000.0,210131440000.0,112339660000.0,15929197500.0,85025240000.0,0.0,102687770000.0,73324525000.0,0.0,85019290000.0,63189655000.0,63161440000.0,230533800000.0,4.133999824523926
601818,光大银行,沪市,46406815000.0,20250830,20100818,59085550000.0,19660000,244870000000.0,698080000000.0,0.0,12678735000.0,3799.999952316284,72385904640000.0,0.0,288080000000.0,48640000000.0,140541,0.0,26480000000.0,744730000000.0,5945340160000.0,659180000000.0,347960000000.0,0.0,311220000000.0,103770000000.0,2122849920000.0,963999920000.0,0.0,306810000000.0,247410000000.0,246220000000.0,2298049920000.0,8.289999961853027
601825,沪农商行,沪市,9374441250.0,20250830,20210819,9644444375.0,19660000,69708290000.0,139170620000.0,0.0,0.0,7300.000190734863,15494187520000.0,0.0,50308960000.0,0.0,73404,0.0,42016460000.0,165449810000.0,1268147600000.0,134441510000.0,47804560000.0,0.0,86636950000.0,20524960000.0,68217660000.0,3689660000.0,0.0,86521810000.0,71723790000.0,70125880000.0,366321960000.0,13.14999961853027
601827,三峰环境,沪市,1671933281.25,20250827,20200605,1671933281.25,23770000,6662938125.0,31316727500.0,0.0,0.0,4099.999964237213,252485360000.0,73426800000.0,5434635000.0,158045880000.0,29121,46340240000.0,6218078125.0,39853005000.0,114664860000.0,28465115000.0,17257297500.0,26403272500.0,8170403125.0,669115000.0,9008417500.0,16397095000.0,5916194375.0,8173072500.0,7062888125.0,6780024375.0,53021980000.0,6.857999801635742
601828,美凯龙,沪市,3613447187.5,20250830,20180117,4354732812.5,21720000,-12531127500.0,42248620000.0,0.0,741285625.0,-4399.999976158142,1154353280000.0,87712220000.0,21646467500.0,540546015.625,56036,272710160000.0,28981237500.0,72355675000.0,444034400000.0,33370762500.0,12846556250.0,5567635000.0,-19902012500.0,1567594062.5,2018877968.75,700635000.0,464210976.5625,-19856443750.0,-20444472500.0,-19000490000.0,304063520000.0,10.19699954986572
601838,成都银行,沪市,4231058125.0,20250827,20180131,4238435312.5,19660000,61670040000.0,115850580000.0,0.0,0.0,15700.00052452087,13722246400000.0,0.0,10706130000.0,157540000.0,44599,0.0,0.0,140156840000.0,885324000000.0,122696510000.0,44017230000.0,0.0,78679280000.0,22663720000.0,491832960000.0,170786820000.0,0.0,78729400000.0,66165670000.0,66165670000.0,384894040000.0,19.46999931335449
601857,中国石油,沪市,161922080000.0,20250827,20071105,183020980000.0,11070000,888020000000.0,15549729280000.0,0.0,21098900000.0,4600.000083446503,28496320000000.0,7106780160000.0,4615289920000.0,916960000000.0,482353,6842700160000.0,1972489920000.0,1217290000000.0,15558929920000.0,14500990720000.0,11471439360000.0,1197150000000.0,1222740000000.0,78740000000.0,2270630080000.0,509920080000.0,1557240000000.0,1210840000000.0,936660000000.0,839930000000.0,10203559680000.0,8.50100040435791
601858,中国科传,沪市,790500000.0,20250829,20170118,790500000.0,27860000,1397962812.5,12236201250.0,0.0,0.0,2399.99994635582,74014950000.0,50152305000.0,2017696093.75,1378685000.0,50298,15666117500.0,818762968.75,7838056250.0,55838875000.0,12527767500.0,8980025000.0,2036788125.0,1973121093.75,31198000.48828125,105437998.046875,-6673435000.0,5525603750.0,1968875000.0,1926000937.5,1897900000.0,34956210000.0,7.064000129699707
601860,紫金银行,沪市,3551570937.5,20251010,20190103,3660987187.5,19660000,9114110000.0,23810060000.0,0.0,0.0,2500.0,2720899840000.0,0.0,9830310000.0,1108760000.0,62349,0.0,0.0,29774120000.0,203812580000.0,23926660000.0,13271190000.0,0.0,10655470000.0,6603260000.0,12956940000.0,4623150000.0,0.0,10647580000.0,9124820000.0,9124820000.0,29503420000.0,5.570000171661377
601865,福莱特,沪市,1901025156.25,20251010,20190215,2342920156.25,12300000,14986202500.0,106959950000.0,0.0,441715000.0,1099.999994039536,431968200000.0,131299360000.0,164193660000.0,63169450000.0,71097,84987340000.0,897392968.75,107048060000.0,218589280000.0,77370280000.0,66499210000.0,22796115000.0,2739784062.5,198624003.90625,14007031250.0,-3127225937.5,19578293750.0,2753383125.0,2659573125.0,2610946093.75,100754050000.0,9.119999885559082
601866,中远海发,沪市,9751983750.0,20250830,20071212,13197656250.0,16550000,8954818750.0,117600950000.0,0.0,3445671875.0,700.0000029802322,1302882880000.0,223509960000.0,490278480000.0,6392703125.0,280531,487320560000.0,3789850000.0,22918117500.0,306182780000.0,122581100000.0,98462420000.0,39565405000.0,12919772500.0,10026335000.0,12858017500.0,21799720000.0,21143447500.0,12735432500.0,10394449375.0,9703650625.0,140567640000.0,2.299999952316284
601868,中国能建,沪市,32428727500.0,20250829,20210928,41691162500.0,14480000,27818810000.0,1942617600000.0,0.0,9262436250.0,599.9999865889549,9387350400000.0,4914949120000.0,816856240000.0,1026596960000.0,334967,4837427200000.0,911378880000.0,176559160000.0,1179908480000.0,2120912320000.0,1881545920000.0,990844080000.0,64178530000.0,552260000.0,-134008920000.0,-26518740000.0,830863360000.0,65622910000.0,48030320000.0,28018380000.0,361480800000.0,2.614000082015991
601869,长飞光纤,沪市,406338281.25,20250830,20180720,757905078.125,12390000,3777488750.0,53480875000.0,0.0,351566796.875,3899.999856948853,318337800000.0,145271440000.0,90923280000.0,17140715000.0,22617,107033180000.0,37033990000.0,31260277500.0,115048600000.0,63844750000.0,45778980000.0,56452790000.0,3128872187.5,-936950000.0,8422474375.0,-7438763125.0,32471835000.0,3863203125.0,3464130937.5,2957431875.0,70564460000.0,15.18000030517578
601872,招商轮船,沪市,8074538750.0,20251014,20061201,8074538750.0,16550000,24969315000.0,132345020000.0,0.0,0.0,2599.999904632568,778803360000.0,133078360000.0,396654360000.0,11227152500.0,87213,236772000000.0,7389717500.0,119070820000.0,404609320000.0,125846310000.0,96217010000.0,15534647500.0,24739822500.0,3719365000.0,35263862500.0,24599165000.0,13417056250.0,24789420000.0,21562355000.0,21245680000.0,181757120000.0,5.011000156402588
601877,正泰电器,沪市,2148968906.25,20250828,20100121,2148968906.25,12380000,19220838750.0,289878040000.0,0.0,0.0,11900.00057220459,1552426080000.0,907385920000.0,292671380000.0,9551681250.0,88391,619298000000.0,91452780000.0,128171200000.0,428870040000.0,296191960000.0,213030300000.0,147971540000.0,42728415000.0,3305878125.0,71284905000.0,12690240000.0,537227640000.0,42633595000.0,34333635000.0,25544225000.0,277022480000.0,19.95700073242188
601878,浙商证券,沪市,4573796562.5,20250823,20170626,4573796562.5,19670000,7843523750.0,80002140000.0,0.0,0.0,2500.0,1990848320000.0,0.0,8927556875.0,5084693125.0,167113,0.0,102000580000.0,171161580000.0,359444320000.0,61070095000.0,45591555000.0,0.0,15478537500.0,12409175000.0,-10169672500.0,66422945000.0,0.0,15534801250.0,12890882500.0,11489676250.0,88515810000.0,7.859000205993652
601880,辽港股份,沪市,18413051250.0,20250902,20101206,23571767500.0,16550000,4534433750.0,53738825000.0,0.0,5158715937.5,399.9999910593033,577313640000.0,90068840000.0,313317360000.0,60585400000.0,224253,31052927500.0,37081027500.0,89846310000.0,400504240000.0,56926745000.0,38989250000.0,24416595000.0,14407580000.0,1059390000.0,28410720000.0,-258567988.28125,1275430937.5,14444998750.0,10813717500.0,9557471875.0,56729295000.0,1.674999952316284
601881,中国银河,沪市,7243417500.0,20250901,20170123,10934402500.0,19670000,43878195000.0,99822760000.0,0.0,3690984687.5,5400.000214576721,7817402880000.0,0.0,4443948125.0,8068134375.0,136152,0.0,187850996.09375,322241020000.0,1441353600000.0,137465490000.0,60877670000.0,0.0,76587825000.0,72552810000.0,155666050000.0,151801940000.0,0.0,76354660000.0,64878920000.0,64878155000.0,365220840000.0,10.45400047302246
601882,海天精工,沪市,522000000.0,20250830,20161107,522000000.0,12340000,2935600625.0,16789152500.0,0.0,0.0,4499.99988079071,49155425000.0,37464262500.0,6317028125.0,2312027968.75,24711,20510250000.0,31635998.53515625,2904141875.0,27541122500.0,16633917500.0,12286547500.0,5208868125.0,2420172031.25,13864000.24414062,3015684062.5,872330937.5,14639615000.0,2598293906.25,2373139062.5,2370003906.25,16535540000.0,5.276000022888184
601886,江河集团,沪市,1133002031.25,20250827,20110818,1133002031.25,14500000,3224743125.0,99201110000.0,0.0,0.0,2899.999916553497,287399400000.0,226670420000.0,21323890000.0,7880636875.0,23607,189620120000.0,12927732500.0,36993860000.0,72251980000.0,93386320000.0,78679200000.0,126539020000.0,4443098125.0,130990000.0,-10281406250.0,-12497371250.0,8689560000.0,4420460000.0,3753540937.5,3279362187.5,18392598750.0,6.376999855041504
601888,中国中免,沪市,1952475468.75,20250827,20091015,2068859062.5,21720000,32828965000.0,312649980000.0,0.0,116383496.09375,12599.99990463257,750091280000.0,554941520000.0,59541580000.0,19071276250.0,289728,97481400000.0,58533205000.0,174279420000.0,551985800000.0,281507500000.0,189271320000.0,1029803984.375,37079885000.0,-231768984.375,26071205000.0,-12339860000.0,168875120000.0,36634790000.0,29063565000.0,25997530000.0,337880400000.0,26.68099975585938
601890,亚星锚链,沪市,959400000.0,20250826,20101228,959400000.0,12370000,1387329218.75,9363853125.0,0.0,0.0,1199.99997317791,53315660000.0,42483245000.0,5708265000.0,1329801875.0,116286,10046988125.0,1925490000.0,13840061250.0,36445025000.0,9914200625.0,7166965000.0,5240900000.0,1334186093.75,-13169000.24414062,505366992.1875,289270996.09375,8755795000.0,1326290937.5,1188112031.25,1145507968.75,11414757500.0,3.799000024795532
601898,中煤能源,沪市,9152000625.0,20250823,20080201,13258663750.0,11060000,97877920000.0,929838720000.0,0.0,4106663125.0,5799.999833106995,3569615360000.0,1079652480000.0,1227137760000.0,539085760000.0,94961,1030163920000.0,405408160000.0,395577560000.0,1557140160000.0,744359920000.0,561100240000.0,92449070000.0,119425840000.0,10648990000.0,76655470000.0,-109804300000.0,72155350000.0,119389140000.0,94196600000.0,77047010000.0,904220000000.0,11.74400043487549
601899,紫金矿业,沪市,20587938750.0,20250827,20080425,26577575000.0,11090000,150843860000.0,1504165120000.0,0.0,5988840000.0,8799.999952316284,4397432000000.0,1100178800000.0,1039951120000.0,779534240000.0,335659,1134017680000.0,498085840000.0,211142200000.0,1420737920000.0,1677108480000.0,1278779840000.0,92717110000.0,351006240000.0,39887345000.0,288298580000.0,32674630000.0,355626840000.0,344965360000.0,286450420000.0,232917520000.0,1088543840000.0,5.284999847412109
601900,南方传媒,沪市,881970078.125,20250827,20160215,881970078.125,27860000,2991603750.0,40245637500.0,0.0,0.0,5099.999904632568,174735000000.0,85005090000.0,7580906250.0,28032052500.0,24487,62709440000.0,7042836250.0,6928093750.0,82381280000.0,39721030000.0,25815895000.0,21783747500.0,5557728750.0,154760000.0,-1335695000.0,-15028076250.0,10560176250.0,5515992500.0,5239800000.0,4509453750.0,62171660000.0,9.196000099182129
601901,方正证券,沪市,8232101250.0,20250830,20110810,8232101250.0,19670000,13511170000.0,37223102500.0,0.0,0.0,2899.999916553497,2602934080000.0,0.0,3653909062.5,3648128125.0,194177,0.0,6922130000.0,163988440000.0,499231040000.0,56630625000.0,29389235000.0,0.0,27241390000.0,20854355000.0,30159622500.0,74597210000.0,0.0,27267370000.0,22820970000.0,23837410000.0,174900080000.0,6.059999942779541
601908,京运通,沪市,2414602812.5,20250829,20110908,2414602812.5,12380000,-10847757500.0,28910055000.0,0.0,0.0,-900.0000357627869,187245660000.0,61013630000.0,92682680000.0,2385864062.5,130216,49454910000.0,-685575937.5,49447845000.0,88151880000.0,15251295000.0,13421262500.0,42426215000.0,-2120245000.0,-1459617968.75,3201841875.0,-1874185937.5,8398172500.0,-2167209062.5,-2233324062.5,-2120082968.75,9675525000.0,3.651000022888184
601916,浙商银行,沪市,21544435000.0,20250829,20191126,27464635000.0,19660000,79990000000.0,352790000000.0,0.0,5920200000.0,2800.000011920929,33464852480000.0,0.0,351370000000.0,24000000000.0,213803,0.0,41440000000.0,385700000000.0,2002380000000.0,332480000000.0,234070000000.0,0.0,98410000000.0,65130000000.0,-433420000000.0,-260530000000.0,0.0,96950000000.0,79720000000.0,76670000000.0,534370000000.0,6.380000114440918
601918,新集能源,沪市,2590541875.0,20250915,20071219,2590541875.0,11060000,11758053750.0,59851720000.0,0.0,0.0,3600.000143051147,481422200000.0,51565060000.0,253991520000.0,19590431250.0,100000,110362840000.0,22445872500.0,21754790000.0,164287800000.0,58109140000.0,35830820000.0,10650396250.0,14105298750.0,325325996.09375,16267276250.0,7629196875.0,4842490000.0,14012640000.0,10024840625.0,9204236250.0,94480680000.0,6.342000007629395
601919,中远海控,沪市,12609935000.0,20251010,20070626,15489755000.0,16550000,168701080000.0,1012244960000.0,0.0,2879819375.0,11200.00004768372,4984970240000.0,1953648160000.0,1403042400000.0,77356605000.0,361152,1254421680000.0,508311360000.0,267738720000.0,2320624960000.0,1090993440000.0,860314880000.0,102217370000.0,240265200000.0,30165052500.0,257769780000.0,-150904280000.0,65252055000.0,240038120000.0,202079900000.0,175360920000.0,1710446400000.0,14.98200035095215
601921,浙版传媒,沪市,2222222187.5,20250822,20210723,2222222187.5,27860000,5064067187.5,52326550000.0,0.0,0.0,3000.00011920929,216420920000.0,164920250000.0,28089195000.0,6677336250.0,47552,75097280000.0,418531992.1875,49903905000.0,137044810000.0,50932345000.0,36583300000.0,11184946250.0,6873888125.0,579440000.0,5126598750.0,-6534243125.0,31877655000.0,6837399375.0,6780906875.0,6760613125.0,59036380000.0,6.166999816894531
601928,凤凰传媒,沪市,2544900000.0,20250828,20111130,2544900000.0,27860000,12239795000.0,72359655000.0,0.0,0.0,6200.000047683716,315716520000.0,149936900000.0,57190730000.0,7368022500.0,35880,100959420000.0,2973876875.0,35684647500.0,199773700000.0,71130600000.0,39965187500.0,18694148750.0,16177151250.0,751860000.0,2005357031.25,14030747500.0,10447246875.0,16160398750.0,16080436250.0,15858501250.0,110851040000.0,7.849999904632568
601929,吉视传媒,沪市,3489788125.0,20250822,20120223,3489788125.0,18630000,-1954400781.25,9173571875.0,0.0,0.0,-700.0000029802322,126559590000.0,15464906250.0,77253320000.0,2038857031.25,113511,41074370000.0,376845000.0,8679727500.0,51190460000.0,9971628125.0,8998043125.0,5921320000.0,-2314876875.0,3891999.816894531,-197482988.28125,-812528984.375,5246428125.0,-2343092968.75,-2359000000.0,-2322185937.5,-2971910937.5,1.467000007629395
601933,永辉超市,沪市,9075036875.0,20250821,20101215,9075036875.0,15520000,2753147500.0,377791880000.0,0.0,0.0,-299.9999932944775,339633040000.0,126781950000.0,34773062500.0,6104515000.0,359830,185826720000.0,-1655882031.25,42563590000.0,41699927500.0,299484580000.0,237185500000.0,2781415000.0,1436670000.0,2386860937.5,12078127500.0,7557731875.0,41344960000.0,-2070597031.25,-2977358125.0,-2405715000.0,-98146530000.0,0.4600000083446503
601939,建设银行,沪市,9593657500.0,20250929,20070925,261600380000.0,19660000,1643260000000.0,3859649920000.0,0.0,240417320000.0,6499.999761581421,444328509440000.0,0.0,1630110080000.0,49420000000.0,297588,0.0,215610000000.0,2291129920000.0,35632977920000.0,3942729920000.0,2118310080000.0,0.0,1824420000000.0,279120000000.0,12566140160000.0,5078910080000.0,0.0,1824409920000.0,1626379840000.0,1620760000000.0,18916710400000.0,12.85999965667725
601949,中国出版,沪市,1903968125.0,20250828,20170821,1903968125.0,27860000,1561140937.5,24667455000.0,0.0,0.0,700.0000029802322,160432310000.0,92918060000.0,11583020000.0,8017586250.0,58804,39724405000.0,10515865000.0,13789376250.0,97334440000.0,20983360000.0,14196401250.0,8840359375.0,1373212031.25,193018984.375,-2497080000.0,9123185000.0,24392345000.0,1371405937.5,1249721953.125,1328697031.25,62950610000.0,5.111999988555908
601952,苏垦农发,沪市,1378000000.0,20250821,20170515,1378000000.0,12130000,2949483750.0,50565470000.0,0.0,0.0,1500.000059604645,146341560000.0,79152455000.0,20842122500.0,2849730937.5,45386,25898717500.0,4285676250.0,23299475000.0,67883190000.0,45881770000.0,40360885000.0,5655761250.0,2322028906.25,246580000.0,7219131250.0,5237195000.0,35868720000.0,2321975937.5,2233571093.75,2132090937.5,25684152500.0,4.926000118255615
601956,东贝集团,沪市,621616601.5625,20251009,20201225,621616601.5625,12340000,997316093.75,30631812500.0,0.0,0.0,1099.999994039536,70006520000.0,47924555000.0,16498151250.0,2073165937.5,37126,40706970000.0,214317988.28125,10523636250.0,25135827500.0,31871000000.0,28682600000.0,19250220000.0,773635000.0,-9498999.633789062,1373467031.25,-1011916015.625,8419618125.0,758113984.375,629828984.375,682152031.25,8019252500.0,4.043000221252441
601958,金钼股份,沪市,3226604375.0,20251016,20080417,3226604375.0,11090000,15069138750.0,65932550000.0,0.0,0.0,4300.000071525574,219228000000.0,123111710000.0,42949850000.0,20127086250.0,74511,16613687500.0,10772792500.0,67858045000.0,184518880000.0,69589590000.0,44684805000.0,7298505000.0,18188801250.0,371341992.1875,-7088775000.0,-13814235000.0,4616762187.5,18189351250.0,15397317500.0,13822737500.0,66586820000.0,5.599999904632568
601963,重庆银行,沪市,1879401875.0,20251010,20210205,3474585937.5,19660000,30262800000.0,71580410000.0,0.0,1579020781.25,9200.000166893005,9833653760000.0,0.0,30947950000.0,8043870000.0,34192,0.0,27763500000.0,77342920000.0,627158800000.0,76594070000.0,38752670000.0,0.0,37841400000.0,15864190000.0,400935200000.0,-24625340000.0,0.0,37851180000.0,33941830000.0,31895030000.0,271120980000.0,16.04000091552734
601965,中国汽研,沪市,993996562.5,20250826,20120611,1003054921.875,22740000,4014938125.0,20407326250.0,0.0,0.0,4099.999964237213,124647050000.0,58170005000.0,32540720000.0,7543831250.0,18177,19481218750.0,17774035000.0,17934937500.0,72348560000.0,19108617500.0,10438152500.0,23681855000.0,5269505000.0,27310998.53515625,-406971015.625,4474803750.0,3767243125.0,5295403125.0,4294993125.0,4085971875.0,40339530000.0,7.212999820709229
601966,玲珑轮胎,沪市,1463502656.25,20250829,20160706,1463502656.25,12290000,9253613750.0,103796470000.0,0.0,0.0,5799.999833106995,481550720000.0,156287510000.0,233343980000.0,10467475000.0,94887,199318120000.0,75335996.09375,87114040000.0,229961820000.0,118118860000.0,99814740000.0,49630395000.0,9723107500.0,26108999.0234375,412835976.5625,-7601724375.0,58754655000.0,9754428125.0,8543632500.0,8544565625.0,110698620000.0,15.71300029754639
601968,宝钢包装,沪市,1275779531.25,20250828,20150611,1275779531.25,12330000,933905625.0,40005720000.0,0.0,0.0,799.9999821186066,91544280000.0,38377412500.0,41576695000.0,5128121875.0,31477,42210655000.0,1549187968.75,22109130000.0,45165110000.0,42746595000.0,39717352500.0,17456872500.0,1495725937.5,-127556992.1875,789071015.625,-4169051250.0,10247700000.0,1517255000.0,1140832968.75,1025483984.375,10133456250.0,3.539999961853027
601969,海南矿业,沪市,1982356250.0,20251014,20141209,1998248281.25,11080000,4028216250.0,21865540000.0,0.0,0.0,1400.000005960464,147096980000.0,51609865000.0,21894685000.0,15651337500.0,46710,43087080000.0,7117081250.0,36472622500.0,70771820000.0,24152567500.0,18315601250.0,5682005625.0,3364705937.5,197868007.8125,6903456875.0,10694127500.0,6827742500.0,3350337187.5,2740978750.0,2805278750.0,9405281875.0,3.540999889373779
601975,招商南油,沪市,4801856250.0,20251009,20190108,4801856250.0,16550000,12203397500.0,35277085000.0,0.0,0.0,1199.99997317791,131655540000.0,59985825000.0,62064795000.0,132435000.0,127710,10678567500.0,1596451875.0,40527877500.0,113911380000.0,27717455000.0,20456520000.0,2420038125.0,6835240000.0,0.0,10032190000.0,4644745000.0,3418740000.0,6854188125.0,5770696250.0,5701938125.0,24004177500.0,2.371999979019165
601985,中国核电,沪市,18883285000.0,20250828,20150610,20568002500.0,13440000,58818580000.0,374411280000.0,0.0,0.0,2800.000011920929,7202016640000.0,1044057760000.0,3422924480000.0,74869200000.0,353369,1148790480000.0,1019815040000.0,418744720000.0,1142693280000.0,409729960000.0,224153220000.0,280484800000.0,139080450000.0,1361692031.25,187236580000.0,119496780000.0,348274320000.0,139244760000.0,111026580000.0,56663400000.0,440084360000.0,5.506999969482422
601988,中国银行,沪市,210765520000.0,20250830,20060705,322212420000.0,19660000,1186010000000.0,3170760000000.0,0.0,83622275000.0,3600.000143051147,367906119680000.0,0.0,2201550080000.0,291580000000.0,615390,0.0,1380750080000.0,2722649920000.0,29875901440000.0,3290030080000.0,1765420000000.0,0.0,1524609920000.0,159830000000.0,336390000000.0,-5264220160000.0,0.0,1530180000000.0,1261380000000.0,1175910000000.0,12597390080000.0,8.1899995803833
601990,南京证券,沪市,3659788750.0,20250830,20180613,3686360937.5,19670000,5461580625.0,16776163750.0,0.0,0.0,1700.000017881393,753647600000.0,0.0,7969325625.0,493125000.0,116689,0.0,3509680000.0,80979375000.0,182920020000.0,15775956250.0,7861521250.0,0.0,7914435000.0,7234338125.0,-7027106250.0,16839806250.0,0.0,7908381875.0,6229201250.0,6207153125.0,28862062500.0,4.961999893188477
601991,大唐发电,沪市,12396088750.0,20250829,20061220,18506710000.0,13440000,31077490000.0,583175640000.0,0.0,6110621250.0,2099.999934434891,3248913600000.0,449851800000.0,2088163520000.0,44509450000.0,161612,927840080000.0,172349320000.0,61470030000.0,859138560000.0,571927240000.0,465822080000.0,218599160000.0,72880280000.0,8261770000.0,155636150000.0,19076540000.0,39701450000.0,72841760000.0,60682820000.0,45792010000.0,-86001470000.0,1.800999999046326
